Runways.1664,00665.2*G,03/21
Runways.1665,00666.61*U,05/23
Runways.1666,00666.62*A,01/19
Runways.1667,00666.62*A,06/24
Runways.1668,00666.62*A,16/34
Runways.1669,00670.*A,03/21,31.336200000208283,-109.51034722247054,31.34816111110375,-109.4982500004081
Runways.1670,00670.*A,18/36
Runways.1671,00670.1*A,18/36
Runways.1672,00670.2*A,05/23,31.367172221918693,-109.69753888901074,31.37500277767814,-109.68320277779941
Runways.1673,00671.*A,08/26,31.474069027434314,-109.61077827744869,31.47402666687843,-109.59485297193959
Runways.1674,00671.*A,17/35,31.473843083561878,-109.60448663889547,31.45617166685764,-109.60441519408428
Runways.1675,00672.54*A,02/20,32.802481222579885,-111.59050783360756,32.81096238860263,-111.58274472227961
Runways.1676,00674.*A,03/21,35.13121830563534,-111.6789243609368,35.14941211134082,-111.65955663849542
Runways.1677,00674.02*H,H1
Runways.1678,00674.04*H,H1
Runways.1679,00682.*A,03/21,31.58615222202752,-110.34896961136886,31.59559511131573,-110.34075086105406
Runways.1680,00682.*A,08/26,31.58756336080192,-110.36704991685406,31.58762399999285,-110.32852133331998
Runways.1681,00682.*A,12/30,31.592875278150768,-110.34326816685562,31.58406258355545,-110.32945266708067
Runways.1682,00682.*A,H1
Runways.1683,00682.3*A,17/35
Runways.1684,00682.42*A,18/36
Runways.1685,00687.1*A,04/22,32.95633055558116,-112.68078888892957,32.96400833359642,-112.66648611150353
Runways.1686,00689.*A,17/35
Runways.1687,00690.*H,H1
Runways.1688,00690.01*H,H1
Runways.1689,00690.02*H,H1
Runways.1690,00692.1*U,17U/35U
Runways.1691,00692.21*A,01/19,33.518059833624115,-112.30021538919381,33.53576322204006,-112.2900400551896
Runways.1692,00692.22*H,H1
Runways.1693,00692.25*A,03L/21R,33.522975000279835,-112.39856388883196,33.54324166653672,-112.3763444447582
Runways.1694,00692.25*A,03R/21L,33.52682222252565,-112.38988888867594,33.546869444169076,-112.36790833358569
Runways.1695,00694.*A,09/27,33.354982639238834,-110.677773805847,33.35131544414492,-110.65694558355207
Runways.1696,00696.*H,H1
Runways.1697,00696.01*H,H1
Runways.1698,00696.02*H,H1
Runways.1699,00696.03*H,H1
Runways.1700,00696.1*H,H1
Runways.1701,00696.71*A,03/21,33.41473844469611,-112.38334675041415,33.43312322222983,-112.36616105556084
Runways.1702,00696.71*A,H1
Runways.1703,00700.1*A,03/21,35.94298269473712,-112.15686152738328,35.96172936096503,-112.13706011089911
Runways.1704,00700.11*A,01/19,35.64518333312046,-112.1506333332453,35.655947222449754,-112.14554999971612
Runways.1705,00702.*A,06/24
Runways.1706,00704.*A,03/21
Runways.1707,00704.*A,17/35
Runways.1708,00705.*A,09/27
Runways.1709,00705.*A,18/36
Runways.1710,00706.1*A,E/W
Runways.1711,00710.*A,03/21,34.93465822195499,-110.14475330532936,34.94883147197533,-110.1305095274545
Runways.1712,00710.*A,11/29,34.94076024965302,-110.14493683293854,34.936331610966,-110.13571088883224
Runways.1713,00710.6*A,08/26
Runways.1714,00710.61*A,17/35
Runways.1715,00712.8*A,05/23,36.71246780531513,-110.2394990279772,36.720436944181365,-110.21739744466537
Runways.1716,00712.812*A,02/20,36.46323166643681,-110.42510138882854,36.48023944412276,-110.41070277733134
Runways.1717,00713.*A,08/26,33.047527777869114,-110.91459999964407,33.04688333298822,-110.90352777777873
Runways.1718,00716.*A,03/21,35.251485138935095,-113.94810327740437,35.26474294446095,-113.93193358342558
Runways.1719,00716.*A,17/35,35.27009716652949,-113.93604447179507,35.25162591657995,-113.9360551940863
Runways.1720,00716.01*A,06/24
Runways.1721,00716.1*A,N/S
Runways.1722,00716.11*A,15/33
Runways.1723,00717.*A,01/19
Runways.1724,00717.*A,04/22
Runways.1725,00717.*A,12/30
Runways.1726,00717.*A,15/33
Runways.1727,00717.01*A,13/31
Runways.1728,00717.71*A,18/36
Runways.1729,00717.76*A,14/32,34.58060530555862,-114.36499222263123,34.56163944448515,-114.35156150003857
Runways.1730,00717.77*A,18/36
Runways.1731,00717.8*H,H1
Runways.1732,00717.9*H,H1
Runways.1733,00718.*A,08/26
Runways.1734,00719.01*A,05/23
Runways.1735,00719.01*A,17/35
Runways.1736,00727.*A,03/21
Runways.1737,00727.*A,14/32
Runways.1738,00727.*A,16/34
Runways.1739,00727.9*U,02/20
Runways.1740,00727.9*U,08/26
Runways.1741,00727.9*U,14/32
Runways.1742,00728.*A,12/30,32.5164793058653,-111.33321430579949,32.50320986093278,-111.3174572780993
Runways.1743,00728.4*A,04/22
Runways.1744,00728.5*A,03/21,36.80702777781354,-111.64871944465449,36.81458611080627,-111.64019444428631
Runways.1745,00728.57*A,14/32
Runways.1746,00728.58*A,17/35
Runways.1747,00728.59*A,17/35
Runways.1748,00728.6*A,18/36
Runways.1749,00728.61*A,08/26
Runways.1750,00728.611*A,18/36
Runways.1751,00728.62*H,H1
Runways.1752,00728.63*A,17/35
Runways.1753,00728.64*A,16/34
Runways.1754,00728.65*G,06C/24C
Runways.1755,00728.65*G,06L/24R
Runways.1756,00728.65*G,06R/24L,33.08415555550931,-112.16546111127623,33.086063888874556,-112.15754999981029
Runways.1757,00728.65*G,07/25
Runways.1758,00728.66*A,08/26
Runways.1759,00728.73*A,04/22
Runways.1760,00728.73*A,17/35
Runways.1761,00728.8*A,01/19,36.089425000329314,-114.04816111112807,36.09703888918682,-114.04526388892822
Runways.1762,00729.*A,04L/22R,33.45830097215087,-111.73418266706241,33.46484813917208,-111.72448380577309
Runways.1763,00729.*A,04R/22L,33.455898388816934,-111.73408925035767,33.46468558369358,-111.72106088857069
Runways.1764,00729.*A,H1
Runways.1765,00729.*A,H2
Runways.1766,00729.11*H,H1
Runways.1767,00729.12*H,H1
Runways.1768,00729.13*H,H1
Runways.1769,00729.15*H,H1
Runways.1770,00729.15*H,H2
Runways.1771,00729.15*H,H3
Runways.1772,00729.15*H,H4
Runways.1773,00729.15*H,H5
Runways.1774,00729.15*H,H6
Runways.1775,00729.16*H,H1
Runways.1776,00729.19*H,H1
Runways.1777,00729.21*H,H1
Runways.1778,00729.22*H,H1
Runways.1779,00732.*A,01/19
Runways.1780,00732.05*A,06/24
Runways.1781,00732.1*A,09/27
Runways.1782,00735.4*A,17/35
Runways.1783,00735.41*A,E/W
Runways.1784,00735.42*A,18/36
Runways.1785,00735.43*A,17/35
Runways.1786,00739.*A,03/21,31.410885527898714,-110.8562366110434,31.42455172229507,-110.83955191650548
Runways.1787,00739.*A,H1
Runways.1788,00741.85*H,H1
Runways.1789,00741.9*A,03/21
Runways.1790,00742.11*A,NW/SE
Runways.1791,00742.2*A,07/25,36.92916000020554,-111.45352166711208,36.929994666863564,-111.44606375031708
Runways.1792,00742.2*A,15/33,36.932819749879364,-111.44956319410022,36.91672363903923,-111.4460699998965
Runways.1793,00742.6*A,03/21
Runways.1794,00742.6*A,18/36
Runways.1795,00742.7*A,03/21
Runways.1796,00742.7*A,08/26
Runways.1797,00745.*A,01/19,34.14212327812876,-114.27240563849797,34.1575280280822,-114.26327530568064
Runways.1798,00745.01*H,H1
Runways.1799,00746.*A,09/27
Runways.1800,00747.1*A,06/24,34.25500472190995,-111.34808861117226,34.2586666666294,-111.33042222242052
Runways.1801,00747.1*A,H1
Runways.1802,00749.*A,17/35,35.992950000199485,-113.81612222183804,35.97927499999044,-113.81772222197039
Runways.1803,00749.01*H,H1
Runways.1804,00749.02*A,05/23,35.52409722214787,-113.25522222261013,35.52988611120193,-113.23961111095649
Runways.1805,00749.03*A,07/25
Runways.1806,00749.04*H,H1
Runways.1807,00749.05*H,H1
Runways.1808,00749.6*A,08/26
Runways.1809,00749.61*A,03/21
Runways.1810,00750.1*A,05C/23C
Runways.1811,00750.1*A,05L/23R
Runways.1812,00750.1*A,05R/23L
Runways.1813,00750.1*A,14/32
Runways.1814,00751.13*H,H1
Runways.1815,00751.14*H,H2
Runways.1816,00751.15*H,H1
Runways.1817,00751.16*H,H1
Runways.1818,00751.17*H,H1
Runways.1819,00751.19*H,H1
Runways.1820,00751.21*H,H1
Runways.1821,00751.23*H,H1
Runways.1822,00751.24*H,H1
Runways.1823,00751.26*H,H1
Runways.1824,00751.27*H,H1
Runways.1825,00751.29*H,H1
Runways.1826,00751.33*H,H1
Runways.1827,00751.35*H,H1
Runways.1828,00751.37*H,H1
Runways.1829,00751.4*A,07L/25R,33.68915999992887,-112.08945172208747,33.69002022247863,-112.07469558290381
Runways.1830,00751.4*A,07R/25L,33.68683422189007,-112.09626891640441,33.688400833371105,-112.06939336138095
Runways.1831,00751.43*H,H1
Runways.1832,00751.44*H,H1
Runways.1833,00751.45*H,H1
Runways.1834,00751.46*H,H1
Runways.1835,00751.47*H,H1
Runways.1836,00751.47*H,H2
Runways.1837,00751.47*H,H3
Runways.1838,00751.49*H,H1
Runways.1839,00751.51*H,H1
Runways.1840,00751.52*H,H1
Runways.1841,00751.53*H,H1
Runways.1842,00751.54*H,H1
Runways.1843,00751.55*A,04/22,32.98617499991026,-111.9246527774528,32.994922222107476,-111.91315000025833
Runways.1844,00751.56*H,H1
Runways.1845,00751.56*H,H2
Runways.1846,00752.*H,H1
Runways.1847,00753.*A,12C/30C,33.31761261085286,-111.6659233052395,33.297593333595344,-111.64255227756536
Runways.1848,00753.*A,12L/30R,33.317589555617786,-111.66131283319777,33.29933736104926,-111.6400076665724
Runways.1849,00753.*A,12R/30L,33.317670638885055,-111.67286769471245,33.29726197259131,-111.64903713924461
Runways.1850,00754.*A,07L/25R,33.431057999862645,-112.02710136142254,33.43103538925665,-111.99334594470959
Runways.1851,00754.*A,07R/25L,33.42885866652261,-112.02710202797246,33.428843333504936,-112.0015400003372
Runways.1852,00754.*A,08/26,33.440860722220435,-112.0297937219235,33.44082336121209,-111.99213552774631
Runways.1853,00754.*A,H1
Runways.1854,00756.3*H,H1
Runways.1855,00756.3*H,H2
Runways.1856,00756.3*H,H3
Runways.1857,00756.3*H,H4
Runways.1858,00756.78*A,07/25
Runways.1859,00756.78*A,18/36
Runways.1860,00761.*A,04/22,35.78833611098176,-110.4292250000374,35.79485833298931,-110.41753888926985
Runways.1861,00762.*A,18/36
Runways.1862,00762.01*A,01/19
Runways.1863,00763.*A,03L/21R,34.656490555541104,-112.42044852810437,34.66649316664849,-112.40981813901826
Runways.1864,00763.*A,03R/21L,34.64646255555637,-112.42800469454033,34.66218899964323,-112.41129686119736
Runways.1865,00763.*A,12/30,34.65273830564496,-112.4279660831528,34.64395099974454,-112.41788911107892
Runways.1866,00763.11*A,06/24
Runways.1867,00765.*H,H1
Runways.1868,00765.01*H,H1
Runways.1869,00765.1*H,H1
Runways.1870,00766.11*A,17/35
Runways.1871,00768.01*A,08/26
Runways.1872,00768.02*H,12/30
Runways.1873,00768.41*A,04/22
Runways.1874,00768.41*A,H1
Runways.1875,00777.*A,05/23
Runways.1876,00778.7*A,03/21
Runways.1877,00780.01*H,H1
Runways.1878,00780.02*H,H1
Runways.1879,00780.02*H,H2
Runways.1880,00782.*A,08/26,32.854029860778596,-109.64267283315228,32.853941805441394,-109.62704977749861
Runways.1881,00782.*A,12/30,32.85869991636348,-109.64212808308588,32.846951222047736,-109.6283946947178
Runways.1882,00782.*A,H1
Runways.1883,00782.01*H,H1
Runways.1884,00782.02*H,H1
Runways.1885,00782.02*H,H2
Runways.1886,00782.5*A,06/24
Runways.1887,00783.*A,03/21,34.51266430551139,-109.38319236127658,34.520126110800234,-109.37640711105115
Runways.1888,00783.*A,14/32,34.52617441698968,-109.38272124970729,34.51373308358698,-109.37345169419056
Runways.1889,00785.*A,08/26
Runways.1890,00785.01*A,17/35
Runways.1891,00785.02*A,08/26
Runways.1892,00785.02*A,17/35
Runways.1893,00785.7*A,14/32
Runways.1894,00786.2*A,17/35,32.52014444453713,-114.69843888893813,32.51244722184801,-114.69832777811727
Runways.1895,00786.7*A,11/29,32.639662694750434,-110.65295922234222,32.633217861266516,-110.64161608296023
Runways.1896,00788.*A,03/21,33.61472783369484,-111.91993805592239,33.63103397219364,-111.90112127743127
Runways.1897,00788.03*H,H1
Runways.1898,00788.04*H,H1
Runways.1899,00788.05*H,H1
Runways.1900,00788.06*H,H1
Runways.1901,00788.07*H,H1
Runways.1902,00788.08*H,H1
Runways.1903,00788.3*A,03/21,34.843672416725674,-111.79457186083337,34.85350547245074,-111.78232238870335
Runways.1904,00788.3*A,H1
Runways.1905,00788.31*H,H1
Runways.1906,00791.1*A,04/22,35.330924999885106,-112.89268055526684,35.338886110988334,-112.87984722221958
Runways.1907,00791.2*A,NW/SE
Runways.1908,00793.*A,04/22,31.928359027955203,-111.90224399995822,31.93678163899924,-111.88625141692252
Runways.1909,00794.09*U,04U/22U
Runways.1910,00794.09*U,07U/25U
Runways.1911,00794.1*A,03/21,34.26055722244367,-110.00747544418303,34.267825416346625,-109.99782697209294
Runways.1912,00794.1*A,06/24,34.263775333437465,-110.01886547202959,34.26856775014809,-109.99575233360552
Runways.1913,00794.11*A,12/30
Runways.1914,00794.12*H,H1
Runways.1915,00794.17*H,H1
Runways.1916,00794.24*A,02/20
Runways.1917,00795.1*A,08/26
Runways.1918,00796.*A,04/22
Runways.1919,00796.*A,14/32
Runways.1920,00796.*A,17/35
Runways.1921,00796.6*U,02/20
Runways.1922,00797.*A,03/21,34.121977777859904,-109.32076302791836,34.13867294460984,-109.3015053607774
Runways.1923,00797.*A,11/29,34.13163911093699,-109.31641097243781,34.12393983309807,-109.30434947188267
Runways.1924,00797.5*A,18/36
Runways.1925,00797.51*A,17/35
Runways.1926,00797.511*A,17/35
Runways.1927,00797.52*A,16/34
Runways.1928,00801.*H,H1
Runways.1929,00801.01*H,H1
Runways.1930,00801.41*H,H1
Runways.1931,00801.89*H,H1
Runways.1932,00802.*A,04/22
Runways.1933,00802.41*H,H1
Runways.1934,00804.*A,03/21,34.44556483340023,-110.12276988910493,34.4599000276126,-110.10729999980047
Runways.1935,00806.01*H,H1
Runways.1936,00806.04*H,H1
Runways.1937,00806.113*H,H1
Runways.1938,00806.2*A,18/36,36.025155555642655,-114.3336833334586,36.015749999823704,-114.33615000032925
Runways.1939,00809.01*H,H1
Runways.1940,00809.02*H,H1
Runways.1941,00810.*A,06/24,31.6690861110216,-110.02814722217626,31.673538888856076,-110.01488888898157
Runways.1942,00810.01*H,H1
Runways.1943,00810.24*H,H1
Runways.1944,00810.25*A,11/29
Runways.1945,00810.26*A,13/31
Runways.1946,00810.27*A,08/26
Runways.1947,00810.28*H,H1
Runways.1948,00810.29*U,03/21
Runways.1949,00811.12*A,15/33,36.100969444528396,-111.3855694446747,36.084336111097905,-111.3805888891938
Runways.1950,00812.03*A,18/36
Runways.1951,00812.04*H,H1
Runways.1952,00812.05*H,H1
Runways.1953,00812.06*H,H1
Runways.1954,00812.07*H,H1
Runways.1955,00812.08*H,H1
Runways.1956,00812.08*H,H2
Runways.1957,00812.09*H,H1
Runways.1958,00812.09*H,H2
Runways.1959,00812.12*A,07/25
Runways.1960,00812.3*A,17/35
Runways.1961,00813.*A,03/21,32.403438916492085,-111.22288180596074,32.410939638932064,-111.2138915276827
Runways.1962,00813.*A,12/30,32.41766991634481,-111.226210000308,32.40414772190264,-111.21053299992323
Runways.1963,00813.2*H,H1
Runways.1964,00813.3*G,08/26
Runways.1965,00813.3*G,08L/26R
Runways.1966,00813.3*G,08R/26L
Runways.1967,00813.3*G,17L/35R
Runways.1968,00813.3*G,17R/35L
Runways.1969,00816.*A,03/21,32.117166944486044,-110.95904044457198,32.13076080556686,-110.94304327743342
Runways.1970,00816.*A,11L/29R,32.12337002786057,-110.94791311106395,32.101989972120585,-110.92281780582951
Runways.1971,00816.*A,11R/29L,32.12210327771534,-110.94965172214295,32.10575561078065,-110.93046094445633
Runways.1972,00817.*A,12/30,32.18016619424781,-110.89809013882004,32.15256261086549,-110.86824925043358
Runways.1973,00817.3*A,01/19
Runways.1974,00817.3*A,HI
Runways.1975,00818.*A,06L/24R,32.14122169455474,-111.1824944724582,32.145759110834845,-111.16759130511367
Runways.1976,00818.*A,06R/24L,32.14015011078122,-111.17930791638008,32.14524247184683,-111.16257119411587
Runways.1977,00818.*A,15/33,32.14536974994304,-111.18035983369631,32.134617444472134,-111.17766902817911
Runways.1978,00818.61*H,H1
Runways.1979,00821.*A,15/33
Runways.1980,00821.01*A,08/26
Runways.1981,00822.97*A,08/26
Runways.1982,00822.97*A,17/35
Runways.1983,00823.*A,01/19,33.80303611126218,-109.99093611143114,33.818180555703364,-109.98055000032193
Runways.1984,00823.6*A,16/34,36.262819444784625,-113.23137222220966,36.250205555682754,-113.23038888857042
Runways.1985,00825.2*A,09/27
Runways.1986,00825.2*A,13/31
Runways.1987,00825.2*A,17/35
Runways.1988,00825.21*A,01/19
Runways.1989,00825.3*H,H1
Runways.1990,00827.3*A,05/23,33.96649316643749,-112.8038389720946,33.97476547241681,-112.7863406392679
Runways.1991,00829.11*H,H1
Runways.1992,00829.12*A,09/27
Runways.1993,00829.14*A,08/26
Runways.1994,00829.2*A,07/25
Runways.1995,00830.*A,03/21,32.23950725035473,-109.90162233332138,32.25130894406998,-109.88763758376042
Runways.1996,00831.*A,18/36,35.313592083216825,-112.19248674963086,35.29739822224618,-112.19620775030243
Runways.1997,00831.1*A,12/30
Runways.1998,00833.1*A,02/20,35.64410388893538,-109.07397166636768,35.66003138855063,-109.06078027742461
Runways.1999,00838.*A,04/22,35.01426772219891,-110.73787599956277,35.023189639038904,-110.72010322243364
Runways.2000,00838.*A,11/29,35.02913997189639,-110.7278774719728,35.019488860829405,-110.7072784718906
Runways.2001,00838.3*H,H1
Runways.2002,00840.1*A,06/24
Runways.2003,00840.11*A,01/19
Runways.2004,00840.41*A,18/36
Runways.2005,00841.*A,03L/21R,32.63678250032156,-114.6293949996315,32.663026666654204,-114.59931888918453
Runways.2006,00841.*A,03R/21L,32.64873888911783,-114.61252888852538,32.666966388607186,-114.59162666661058
Runways.2007,00841.*A,08/26,32.66590055586362,-114.6056561109502,32.66615694416849,-114.58568777760482
Runways.2008,00841.*A,17/35,32.66770805522817,-114.60408111093226,32.65201527773303,-114.60377972256119
Runways.2009,00841.13*H,H1
Runways.2010,00841.2*A,06/24,32.85979833333693,-114.40084305586412,32.863825555468864,-114.38175194446166
Runways.2011,00841.2*A,18/36,32.875593055888075,-114.39273722198392,32.859016389118885,-114.39651388855867
Runways.2012,00841.21*H,H1
Runways.2013,01213.01*H,H1
Runways.2014,01216.*A,07/25
Runways.2015,01216.*A,16/34
Runways.2016,01216.1*A,07/25
Runways.2017,01216.15*H,H1
Runways.2018,01216.2*A,E/W
Runways.2019,01216.2*A,N/S
Runways.2020,01217.*A,09/27,41.18788611129157,-120.95923333323066,41.18511388919589,-120.94955000021933
Runways.2021,01218.*A,11/29,32.95732847221643,-116.29831044450191,32.95407861087809,-116.2911276107115
Runways.2022,01219.*A,04/22,34.49970277782068,-118.31924722203154,34.50742777811819,-118.30683888913173
Runways.2023,01219.01*H,H1
Runways.2024,01220.2*A,12/30
Runways.2025,01228.*H,H1
Runways.2026,01228.01*H,H1
Runways.2027,01232.*A,15/33
Runways.2028,01234.*A,03/21,41.48027299998156,-120.56906161136519,41.48615066661023,-120.5609039168453
Runways.2029,01234.*A,13/31,41.48781077767574,-120.56980986128445,41.47776755553585,-120.56157591686494
Runways.2030,01234.1*A,18/36
Runways.2031,01234.12*A,05/23,41.41015000016527,-120.69132777790088,41.4142333331199,-120.67681111070736
Runways.2032,01234.13*A,16/34
Runways.2033,01241.13*H,H1
Runways.2034,01241.17*H,H1
Runways.2035,01241.21*H,H1
Runways.2036,01242.1*A,13/31
Runways.2037,01244.13*H,H1
Runways.2038,01244.8*A,16/34,38.584425000049464,-122.43603888927919,38.575630555262705,-122.43492499988643
Runways.2039,01247.6*A,10/28
Runways.2040,01248.1*A,08/26,34.56955847188585,-117.19402755557968,34.56955983368625,-117.18041324968229
Runways.2041,01248.1*A,18/36,34.5875468888648,-117.1825455555194,34.57039538906985,-117.18852266694216
Runways.2042,01248.11*A,07/25
Runways.2043,01248.11*A,16/34
Runways.2044,01248.12*H,H1
Runways.2045,01250.*A,14/32
Runways.2046,01255.1*A,01/19,40.97235911090306,-124.11299441674088,40.98308408340899,-124.10490866649546
Runways.2047,01255.1*A,14/32,40.985278666851194,-124.11312338876454,40.970528222519945,-124.10309594440555
Runways.2048,01266.1*A,16/34
Runways.2049,01272.4*A,15/33
Runways.2050,01272.51*H,H1
Runways.2051,01273.*A,07/25,38.95429677776189,-121.08819855574195,38.95534155556911,-121.07525775005077
Runways.2052,01273.1*H,H1
Runways.2053,01276.*A,04/22,33.40262222192082,-118.41978611077641,33.40737222253659,-118.41175277812616
